TEMPO,NRO_IMPACTO,QTD_HORAS_PREVISAO,QTD_PARTICIPANTE,TIPO
0.33,4,0.2,1,MICRO
0.33,4,20,1,BENNER
2,4,2,1,MICRO
4,4,4,1,MICRO
0.17,4,10,1,ERRO
3,4,2,1,MICRO
0.67,4,40,1,IMPRESSORA
1,4,1,1,ERRO
2,4,2,1,MICRO
0.17,3,1,1,BENNER
0.25,1,0.15,1,BENNER
0.25,4,0.15,1,BENNER
0.17,4,1,1,ACESSO
2,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
3,1,3,1,BENNER
1,4,1,1,MICRO
2,4,2,1,ERRO
0.33,4,30,1,MICRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
3,4,3,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,ACESSO
2,4,0.15,1,ERRO
0.17,4,10,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
0.75,4,45,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,15,1,IMPRESSORA
0.42,4,0.25,1,ERRO
0.5,4,30,1,MICRO
5,0,5,1,BENNER
0.17,4,1,1,ACESSO
0.58,3,0.35,1,BENNER
0.13,4,0.11,1,ERRO
4,4,4,1,MICRO
0.33,1,0.2,1,IMPRESSORA
0.17,4,1,1,ERRO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
0.17,4,10,1,ERRO
0.25,4,15,1,MICRO
0.42,0,0.05,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.42,4,25,1,MICRO
1.5,4,1.5,1,MICRO
0.01,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1,0,1,1,BENNER
0.25,4,0.15,1,BENNER
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,BENNER
0.17,4,1,1,SIHOSP
0.25,4,0.15,1,ERRO
0.01,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
8,4,1,1,ERRO
0.83,4,50,1,IMPRESSORA
1,4,1,1,MICRO
2,4,1,1,BENNER
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.35,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
1,4,1,1,ERRO
1,4,1,1,SIHOSP
0.55,4,0.34,1,ERRO
0.01,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
0.33,4,20,1,MICRO
0.01,4,0.2,1,SIHOSP
0.75,4,0.75,1,ACESSO
2,4,2,1,SIHOSP
1,4,1,1,SIHOSP
0.5,4,0.3,1,MICRO
0.5,4,0.3,1,MICRO
3,4,3,1,MICRO
0.17,4,1,1,BENNER
0.5,4,0.3,1,MICRO
0.42,4,0.25,1,SIHOSP
0.5,4,0.3,1,BENNER
25,4,0.15,1,BENNER
0.17,4,1,1,ERRO
0.5,4,0.3,1,ERRO
0.17,4,6,1,MICRO
0.25,0,0.15,1,ERRO
0.17,4,10,1,MICRO
0.25,4,15,1,ERRO
0.33,4,20,1,MICRO
0.17,4,1,1,MICRO
0.58,4,0.35,1,BENNER
0.25,4,0.15,1,BENNER
0.25,4,0.15,1,ERRO
0.02,2,1,1,SIHOSP
0.33,3,0.2,1,IMPRESSORA
0.02,0,1,1,IMPRESSORA
1,0,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,0.15,1,BENNER
0.67,4,0.4,1,BENNER
0.33,4,20,1,SIHOSP
1.55,4,2,1,SIHOSP
7,4,7,1,MICRO
1,4,1,1,IMPRESSORA
4,4,4,1,MICRO
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,BENNER
3,4,4,1,MICRO
0.33,4,0.2,1,MICRO
0.42,4,0.3,1,BENNER
0.33,4,0.21,1,BENNER
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,BENNER
0.25,4,15,1,ERRO
0.33,4,0.2,1,MICRO
0.01,4,0.4,1,ACESSO
2,4,2,1,MICRO
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,MICRO
1,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,BENNER
0.33,4,20,1,MICRO
20,4,0.2,1,IMPRESSORA
0.35,4,0.21,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.73,4,0.45,1,ERRO
0.25,4,0.25,1,ACESSO
2,0,2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.2,1,BENNER
0.02,3,1,1,SIHOSP
1.44,4,1.5,1,ERRO
3,4,0.2,1,MICRO
0.01,4,0.35,1,SIHOSP
1,4,1,1,IMPRESSORA
0.01,4,0.3,1,BENNER
0.13,4,0.1,1,BENNER
3,4,3,1,MICRO
0.5,4,0.3,1,ERRO
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2.32,4,3,1,SIHOSP
0.08,4,0.06,1,BENNER
0.25,4,20,1,MICRO
4,4,4,1,MICRO
0.33,4,0.21,1,BENNER
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ERRO
5,4,5,1,BENNER
4.11,0,4.3,1,ERRO
2,4,1,1,IMPRESSORA
1,4,1,1,ERRO
0.01,4,0.35,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,0,30,1,BENNER
0.5,1,0.3,1,BENNER
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,1,1,ACESSO
0.33,4,0.2,1,MICRO
3,4,3,1,ERRO
0.33,4,0.2,1,ERRO
2,4,1,1,MICRO
5,4,5,1,MICRO
1,1,1,1,MICRO
0.01,4,0.35,1,BENNER
0.17,4,1,1,MICRO
3,4,3,1,MICRO
0.33,4,20,1,MICRO
2.02,4,2,1,SIHOSP
1.3,3,0.5,1,SIHOSP
1,0,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.17,3,1,1,MICRO
3,4,3,1,ERRO
0.5,4,1,1,ACESSO
3,4,2,1,MICRO
1,4,1,1,IMPRESSORA
4,4,2,1,ERRO
0.17,4,15,1,MICRO
0.1,0,0.08,1,ACESSO
0.17,4,10,1,MICRO
5,4,5,1,ERRO
0.25,0,0.15,1,ERRO
0.48,4,0.31,1,SIHOSP
0.01,4,0.3,1,MICRO
5,4,4,1,MICRO
8,0,8,1,SIHOSP
0.83,4,50,1,MICRO
0.42,4,25,1,MICRO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.58,1,0.35,1,BENNER
140,4,145,1,ERRO
0.25,4,0.15,1,BENNER
1,0,1,1,ERRO
1,2,1,1,ACESSO
1,0,0.25,1,ERRO
0.83,0,0.5,1,BENNER
0.58,4,0.15,1,BENNER
1,4,1,1,ACESSO
0.5,4,1,1,ERRO
32,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
4,4,4,1,SIHOSP
3,4,3,1,MICRO
0.33,4,0.2,1,ERRO
5,4,25,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.83,4,50,1,MICRO
0.5,4,30,1,MICRO
0.17,1,1,1,ACESSO
1,4,1,1,MICRO
2,0,2,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,MICRO
0.17,4,10,1,MICRO
0.83,4,50,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,BENNER
0.25,4,15,1,MICRO
0.67,4,40,1,MICRO
0.17,4,1,1,MICRO
0.17,4,0.1,1,BENNER
3,4,3,1,ERRO
0.5,4,30,1,BENNER
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.33,0,8,1,SIHOSP
0.33,4,0.2,1,ERRO
1,4,1,1,IMPRESSORA
0.01,4,0.4,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,SIHOSP
6,4,6,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
1,4,2,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,SIHOSP
3,4,3,1,MICRO
4,4,4,1,SIHOSP
0.42,4,25,1,IMPRESSORA
0.5,4,30,1,MICRO
0.5,4,0.3,1,ACESSO
1,4,1,1,ACESSO
1,4,1,1,ACESSO
0.25,4,0.25,1,ACESSO
4,4,4,1,MICRO
0.83,4,50,1,MICRO
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
2,4,2,1,MICRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,ERRO
0.01,3,0.2,1,SIHOSP
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,MICRO
0.5,4,30,1,MICRO
0.58,4,40,1,MICRO
0.5,4,0.3,1,MICRO
0.75,4,45,1,MICRO
0.42,4,25,1,MICRO
0.75,4,45,1,MICRO
0.25,4,15,1,MICRO
0.42,4,25,1,IMPRESSORA
0.25,4,15,1,ACESSO
1.04,4,1.1,1,SIHOSP
0.5,4,0.3,1,MICRO
0.5,4,0.3,1,ERRO
0.25,4,0.15,1,BENNER
1,3,1,1,MICRO
4,4,4,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,30,1,MICRO
0.5,4,0.3,1,MICRO
0.67,4,40,1,MICRO
0.5,4,0.3,1,ACESSO
0.33,4,20,1,MICRO
0.47,4,0.3,1,BENNER
0.92,4,1,1,BENNER
0.42,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.18,4,0.15,1,BENNER
0.5,4,0.3,1,MICRO
0.5,4,30,1,BENNER
1,4,1,1,SIHOSP
0.5,4,0.3,1,MICRO
1,4,1,1,MICRO
0.25,4,15,1,MICRO
0.33,4,0.2,1,ERRO
0.25,4,15,1,MICRO
0.33,4,0.1,1,MICRO
1,4,1,1,MICRO
5,4,5,1,MICRO
2,4,2,1,ERRO
0.33,4,0.2,1,ERRO
0.42,4,25,1,MICRO
0.42,4,0.25,1,BENNER
0.22,4,0.15,1,BENNER
1,4,40,1,MICRO
0.33,4,0.2,1,MICRO
0.25,4,15,1,MICRO
0.5,4,0.3,1,ACESSO
1,4,1,1,SIHOSP
0.83,4,50,1,MICRO
0.5,4,0.3,1,MICRO
0.17,4,10,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,ERRO
0.68,4,0.51,1,BENNER
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
1,4,1,1,ACESSO
0.12,4,0.11,1,ERRO
1.42,4,2,1,ERRO
5,4,5,1,MICRO
5,4,5,1,MICRO
2,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.17,3,10,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,ERRO
1,4,1,1,BENNER
0.83,4,30,1,SIHOSP
4,4,4,1,MICRO
1,4,1,1,MICRO
0.33,4,20,1,MICRO
0.25,0,0.15,1,ERRO
0.5,4,0.3,1,SIHOSP
1,4,1,1,ERRO
5,4,30,1,ERRO
4,4,4,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.75,4,45,1,MICRO
0.17,4,1,1,MICRO
0.33,4,20,1,SIHOSP
0.33,4,20,1,MICRO
0.08,4,0.05,1,BENNER
1,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
8,4,8,1,MICRO
0.5,4,0.3,1,ACESSO
0.17,4,1,2,MICRO
0.33,4,20,1,MICRO
0.5,4,0.3,1,BENNER
0.83,4,50,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
1,4,1,1,BENNER
3,4,3,1,BENNER
0.08,4,5,1,MICRO
0.5,4,0.3,1,ACESSO
6,4,6,1,IMPRESSORA
2,4,2,1,ACESSO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,ACESSO
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,ACESSO
0.33,3,20,1,IMPRESSORA
1,3,1,1,ERRO
1,3,1,1,ERRO
0.5,4,30,1,MICRO
7,4,7,1,MICRO
0.5,4,30,1,MICRO
0.25,4,0.15,1,BENNER
0.5,4,0.3,1,SIHOSP
3,4,2,1,ACESSO
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,ACESSO
0.08,4,5,1,MICRO
0.5,3,0.3,1,SIHOSP
0.02,3,1,1,ACESSO
2,4,2,1,MICRO
8,4,8,1,MICRO
0.5,4,0.3,1,SIHOSP
0.5,4,20,1,MICRO
8,4,8,1,BENNER
0.5,4,0.3,1,ERRO
1,4,1,1,BENNER
2,4,2,1,BENNER
0.28,0,0.15,1,ERRO
0.17,4,1,1,SIHOSP
0.25,4,15,1,MICRO
1,4,1,1,MICRO
0.33,4,0.15,1,BENNER
0.08,3,5,1,MICRO
0.83,4,50,1,MICRO
0.33,4,20,1,MICRO
0.33,4,20,1,MICRO
1,4,30,1,MICRO
0.25,4,0.15,1,BENNER
0.25,4,0.15,1,BENNER
0.25,4,15,1,MICRO
0.17,4,1,1,BENNER
3,4,3,1,MICRO
75,4,1,1,BENNER
0.5,4,0.3,1,ACESSO
0.25,3,15,1,SIHOSP
0.25,4,0.15,1,BENNER
0.25,3,0.15,1,BENNER
0.5,4,0.3,1,ACESSO
1,3,1,1,ACESSO
4,4,4,1,BENNER
1,4,1,1,MICRO
0.25,4,0.15,1,ERRO
8,4,8,1,BENNER
1,0,4,1,SIHOSP
0.25,4,15,1,MICRO
0.58,4,0.35,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.25,4,15,1,MICRO
0.5,4,0.3,1,BENNER
0.33,4,20,1,IMPRESSORA
0.53,4,1,1,SIHOSP
0.17,4,1,1,BENNER
1,4,1,1,ACESSO
0.33,4,0.2,1,ERRO
0.25,4,0.15,1,ACESSO
0.5,4,0.3,1,SIHOSP
1,4,1,1,ACESSO
3,4,3,1,MICRO
123,4,130,1,MICRO
2,0,2,1,ERRO
0.07,4,3,1,MICRO
0.5,4,30,1,MICRO
0.08,4,5,1,MICRO
12,4,10,1,MICRO
2,4,2,1,MICRO
0.33,4,20,1,MICRO
0.17,4,10,1,MICRO
0.42,4,1,1,MICRO
5,4,5,1,MICRO
1,4,1,1,MICRO
1,4,1,1,MICRO
0.17,4,1,1,ACESSO
1,4,1,1,SIHOSP
3,4,3,1,MICRO
25,4,0.15,1,BENNER
0.67,4,40,1,SIHOSP
0.5,4,0.3,1,SIHOSP
1,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,MICRO
5,4,5,1,MICRO
0.25,4,0.15,1,ERRO
1,4,1,1,BENNER
0.83,4,50,1,MICRO
3,4,3,1,MICRO
1,4,1,1,MICRO
4,4,3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,BENNER
1,4,1,1,BENNER
4,4,4,1,SIHOSP
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,20,1,MICRO
0.33,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,ERRO
1,0,1,1,ERRO
0.5,4,1,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,SIHOSP
2,4,2,1,MICRO
0.25,4,15,1,MICRO
0.33,4,20,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,1,1,1,MICRO
0.67,4,40,1,MICRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,3,0.3,1,ACESSO
0.17,3,2,1,SIHOSP
0.5,3,0.3,1,SIHOSP
5,4,30,1,ACESSO
0.08,4,5,1,MICRO
0.33,4,20,1,MICRO
0.42,4,0.25,1,BENNER
0.25,4,0.15,1,BENNER
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ERRO
0.67,4,40,1,MICRO
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
2,4,2.5,1,MICRO
0.33,4,0.2,1,IMPRESSORA
6,4,6,1,MICRO
0.5,4,0.3,1,ACESSO
0.5,1,0.3,1,SIHOSP
0.42,4,0.31,1,ERRO
0.5,4,0.3,1,MICRO
2,4,2,1,BENNER
1,3,1,1,ERRO
0.67,4,1,1,BENNER
1,4,1,1,BENNER
0.5,4,0.3,1,MICRO
5,4,30,1,ACESSO
2,4,2,1,BENNER
0.33,4,0.2,1,ERRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.17,4,1,1,MICRO
1,4,1,1,MICRO
0.82,4,1,1,BENNER
2,4,1,1,ERRO
5,4,5,1,MICRO
5,4,50,1,MICRO
3,4,3,1,SIHOSP
0.67,4,40,1,MICRO
0.17,4,1,1,ACESSO
0.17,4,1,1,MICRO
1,4,1,1,ERRO
0.8,4,1,1,ERRO
8,4,8,1,MICRO
0.75,4,1,1,ERRO
25,4,0.15,1,BENNER
4,4,4,1,MICRO
1,3,1,1,MICRO
0.5,4,0.3,1,MICRO
3,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ACESSO
4,4,1,1,ERRO
6,4,6,1,MICRO
1,4,1,1,MICRO
0.58,0,0.35,1,ERRO
5,4,5,1,IMPRESSORA
25,4,0.15,1,BENNER
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,SIHOSP
0.67,4,40,1,MICRO
0.5,4,0.3,1,ACESSO
5,4,30,1,ACESSO
0.18,4,0.21,1,ACESSO
1,4,1,1,BENNER
0.72,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ACESSO
0.42,4,0.31,1,ERRO
0.5,4,0.3,1,BENNER
4,4,4,1,MICRO
2,4,2,1,BENNER
0.83,4,50,1,MICRO
0.5,4,0.3,1,BENNER
0.25,4,10,1,MICRO
1,4,1,1,ERRO
3,4,2,1,MICRO
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,SIHOSP
0.25,4,15,1,MICRO
0.5,4,0.3,1,ACESSO
3.5,4,3.5,1,ACESSO
0.33,4,20,1,MICRO
0.5,4,0.3,1,BENNER
0.5,4,1,1,ERRO
0.5,4,0.3,1,BENNER
0.67,4,40,1,MICRO
2,4,2,1,ERRO
0.25,4,15,1,MICRO
2,4,4,1,MICRO
0.58,4,0.35,1,BENNER
0.17,4,10,1,MICRO
0.17,4,1,2,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
8,4,8,1,MICRO
0.25,4,0.15,1,ACESSO
1,4,1,1,ERRO
1,4,1,1,MICRO
0.33,4,0.2,1,MICRO
2,4,2,1,ACESSO
5,4,30,1,ACESSO
0.17,4,1,1,MICRO
0.01,4,0.3,1,SIHOSP
0.25,4,0.15,1,ERRO
0.58,4,0.35,1,BENNER
0.17,4,1,1,ACESSO
0.25,4,15,1,MICRO
3,4,3,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,MICRO
0.01,4,0.3,1,MICRO
0.33,4,0.2,1,ERRO
5,4,30,1,SIHOSP
0.58,4,0.35,1,BENNER
0.58,1,0.35,1,ERRO
0.33,4,0.2,1,IMPRESSORA
8,4,5,1,MICRO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
4,4,2,1,ERRO
2,4,2,1,SIHOSP
0.33,4,20,1,ERRO
0.12,4,0.07,1,SIHOSP
1,4,1,1,MICRO
0.25,4,0.15,1,ACESSO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.35,1,MICRO
1,4,30,1,MICRO
0.25,4,15,1,MICRO
8,4,8,1,MICRO
1,4,1,1,MICRO
0.01,4,0.5,1,BENNER
0.25,0,0.15,1,ERRO
10,4,10,1,ERRO
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
3,4,3,1,SIHOSP
2,4,2,1,MICRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.35,1,BENNER
0.5,4,0.3,1,ACESSO
0.22,4,0.21,1,BENNER
0.25,4,0.15,1,BENNER
0.17,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
1,4,1,1,ERRO
1,4,1,1,BENNER
0.25,3,0.15,1,BENNER
0.25,0,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,3,0.2,1,ERRO
6,0,2,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.02,3,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1.45,4,1.3,1,SIHOSP
8,4,8,1,MICRO
0.25,0,0.15,1,ERRO
0.17,4,1,1,MICRO
4,4,4,1,MICRO
0.25,3,0.15,1,BENNER
16,4,16,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.58,0,0.35,1,ERRO
0.25,4,0.15,1,BENNER
0.18,4,0.11,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,BENNER
1,4,1,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
8,4,8,1,BENNER
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
1,4,1,1,MICRO
0.33,4,20,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,5,1,MICRO
0.08,4,5,1,MICRO
1,4,1,1,BENNER
0.01,4,0.35,1,SIHOSP
0.42,4,0.25,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
6,4,6,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
2.5,4,2,1,SIHOSP
0.01,4,0.4,1,BENNER
2,4,2,1,MICRO
0.33,3,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.01,4,0.3,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,BENNER
1,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
2,4,1.5,1,SIHOSP
0.01,4,0.2,1,BENNER
0.01,4,0.3,1,MICRO
0.5,4,0.3,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.58,0,0.35,1,ERRO
1,1,1,1,IMPRESSORA
0.42,4,0.25,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.75,4,0.75,1,MICRO
0.33,4,20,1,MICRO
0.33,4,0.2,1,ERRO
0.17,4,1,1,MICRO
0.01,4,0.3,1,MICRO
0.83,4,50,1,MICRO
0.17,4,1,1,MICRO
4,4,4,1,MICRO
0.25,4,0.25,1,ACESSO
0.5,4,30,1,MICRO
1,4,1,1,BENNER
1,4,1,1,ERRO
0.5,3,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.25,1,MICRO
1.07,4,1.25,1,SIHOSP
0.9,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ERRO
2,4,2,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
25,4,0.15,1,BENNER
2,2,2,1,ERRO
3,4,3,1,SIHOSP
0.5,4,0.3,1,IMPRESSORA
0.33,4,0.2,1,MICRO
2,4,30,1,MICRO
0.33,4,20,1,MICRO
6,4,4,1,MICRO
0.5,4,0.5,1,ACESSO
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,1,0.15,1,ERRO
0.22,3,0.15,1,ERRO
0.83,4,50,1,MICRO
0.42,4,0.25,1,SIHOSP
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
8,4,6,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,MICRO
1,3,0.35,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,ERRO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.58,3,0.35,1,BENNER
0.67,4,40,1,MICRO
0.17,4,1,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.01,4,30,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.42,4,25,1,SIHOSP
4,4,4,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,ERRO
1.2,4,1,1,ACESSO
0.17,4,10,1,ERRO
0.33,4,0.2,1,IMPRESSORA
10,4,1,1,MICRO
0.25,0,0.15,1,SIHOSP
0.25,0,0.15,1,ERRO
0.01,4,0.2,1,ACESSO
0.01,4,0.3,1,MICRO
0.42,4,25,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,IMPRESSORA
0.01,4,0.2,1,ACESSO
0.01,4,0.4,1,ACESSO
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,BENNER
1,4,1,1,MICRO
0.5,4,30,1,MICRO
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,SIHOSP
0.5,4,0.3,1,ACESSO
0.17,4,1,1,SIHOSP
0.33,3,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
3,4,3,1,BENNER
5,4,5,1,MICRO
1,4,1,1,MICRO
1,4,1,1,ACESSO
0.58,4,0.25,1,ERRO
0.5,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.33,4,0.2,1,MICRO
0.01,3,0.2,1,ERRO
0.17,4,1,1,MICRO
0.25,4,15,1,MICRO
0.42,3,0.25,1,ERRO
16,4,8,1,ACESSO
2,4,2,1,MICRO
0.25,4,15,1,MICRO
